carat,depth,table,x,y,z,price,color_num,cut_num
1.09,60.9,56.0,6.67,6.7,4.07,8.762,7,3
1.19,62.3,55.0,6.84,6.8,4.25,8.579,4,5
1.57,62.7,56.0,7.36,7.4,4.63,9.238,5,5
0.31,60.7,57.0,4.41,4.39,2.67,7.039,2,5
1.5,62.9,56.0,7.34,7.22,4.58,9.206,7,4
0.25,62.1,58.0,4.03,4.06,2.51,6.354,1,3
0.52,60.4,57.0,5.22,5.17,3.14,7.435,1,5
0.32,60.3,57.0,4.46,4.43,2.68,6.579,7,5
0.61,60.2,57.0,5.49,5.58,3.33,7.629,5,3
1.53,63.1,56.0,7.32,7.26,4.6,8.961,5,3
0.32,61.4,54.0,4.4,4.43,2.71,6.443,4,5
0.79,63.7,58.0,5.79,5.85,3.71,8.032,1,3
0.7,61.7,56.0,5.68,5.73,3.52,8.507,2,5
0.34,63.3,57.0,4.44,4.47,2.82,6.321000000000001,1,2
0.41,61.9,59.0,4.74,4.69,2.92,6.664,3,4
0.6,58.9,61.0,5.54,5.5,3.25,7.2010000000000005,4,4
0.27,61.8,57.0,4.15,4.17,2.57,6.525,2,3
0.72,62.2,58.0,5.75,5.7,3.56,7.9479999999999995,2,4
1.04,63.8,58.0,6.46,6.39,4.1,8.66,1,2
0.34,61.8,58.0,4.48,4.51,2.78,6.167999999999999,5,4
0.41,62.2,58.0,4.82,4.76,2.98,6.962000000000001,7,4
0.57,60.6,56.2,5.36,5.4,3.26,7.9079999999999995,1,5
0.5,61.7,57.0,5.09,5.06,3.13,7.1160000000000005,2,4
2.25,60.5,56.0,8.49,8.54,5.15,9.716000000000001,5,5
1.2,61.5,61.0,6.84,6.78,4.19,8.691,7,4
0.41,62.5,56.0,4.74,4.77,2.97,6.801,4,5
0.71,60.2,60.0,5.8,5.77,3.48,7.754,2,4
0.64,55.3,69.0,5.85,5.69,3.19,7.252000000000001,5,1
0.78,61.5,60.0,5.86,5.92,3.62,8.267999999999999,1,3
0.32,61.9,58.0,4.34,4.38,2.7,6.107,4,3
0.41,60.4,59.0,4.8,4.75,2.88,6.653,1,4
0.59,61.8,58.0,5.35,5.4,3.32,7.452000000000001,2,3
1.17,63.1,58.0,6.72,6.64,4.22,8.402000000000001,4,3
1.1,62.9,58.0,6.53,6.56,4.12,8.394,4,3
0.37,61.4,58.0,4.58,4.61,2.82,6.615,7,4
0.27,62.1,55.0,4.17,4.2,2.6,6.129,5,5
0.7,61.0,59.0,5.69,5.75,3.49,7.767,2,3
0.51,61.2,60.0,5.12,5.17,3.15,7.271,7,4
2.06,61.9,55.0,8.19,8.23,5.08,9.327,3,5
1.2,62.3,56.0,6.81,6.78,4.23,9.202,6,5
0.31,60.5,55.0,4.43,4.39,2.67,6.777,6,5
0.31,62.7,58.0,4.31,4.34,2.71,6.075,4,4
0.3,59.8,62.0,4.36,4.33,2.6,6.851,7,4
1.5,58.4,62.0,7.44,7.49,4.36,8.951,4,2
0.31,62.1,54.0,4.3,4.37,2.69,6.2989999999999995,4,5
1.02,63.7,58.0,6.33,6.26,4.01,8.407,5,2
0.75,62.3,57.0,5.81,5.84,3.63,7.562,3,5
0.55,61.0,59.0,5.31,5.34,2.25,7.513,1,3
3.01,56.1,62.0,9.54,9.38,5.31,9.283999999999999,4,1
1.22,62.6,56.0,6.8,6.78,4.25,9.075,2,5
0.3,61.3,55.0,4.33,4.35,2.66,6.76,7,5
1.53,64.7,58.0,7.24,7.22,4.68,8.804,3,1
0.54,61.9,55.0,5.2,5.3,3.25,7.564,7,5
0.53,62.3,55.0,5.13,5.24,3.23,7.176,7,5
0.54,59.8,58.0,5.29,5.34,3.18,7.4270000000000005,2,5
0.37,60.1,59.0,4.64,4.68,2.8,6.475,7,4
0.54,61.6,56.0,5.26,5.23,3.23,7.521,7,4
0.7,61.7,56.0,5.64,5.71,3.5,7.997000000000001,7,5
0.92,61.6,56.0,6.21,6.25,3.84,8.431000000000001,4,5
1.04,61.5,58.0,6.48,6.53,4.0,8.631,6,3
0.3,62.9,59.0,4.26,4.3,2.69,6.159,4,3
0.56,62.4,56.0,5.24,5.28,3.28,8.347000000000001,6,5
0.33,61.7,56.0,4.42,4.46,2.74,6.622999999999999,7,5
1.09,62.3,57.0,6.55,6.61,4.1,8.625,2,3
0.31,62.1,54.0,4.36,4.37,2.71,6.792000000000001,7,5
0.56,58.2,60.0,5.38,5.41,3.14,7.557,2,3
0.73,62.6,56.0,5.77,5.74,3.6,7.9239999999999995,2,5
0.34,62.2,55.0,4.49,4.52,2.8,6.691,1,5
1.29,62.1,58.0,7.07,6.91,4.34,8.722999999999999,5,4
0.27,62.4,56.0,4.15,4.12,2.58,6.795,6,5
0.7,61.9,57.0,5.66,5.69,3.51,7.653,4,5
0.33,61.1,57.0,4.47,4.5,2.74,6.1979999999999995,6,5
2.46,59.7,59.0,8.82,8.76,5.25,9.256,1,4
1.24,65.0,54.0,6.76,6.73,4.38,8.558,4,1
0.4,61.0,58.0,4.74,4.77,2.9,6.182,5,5
0.9,62.5,53.0,6.17,6.22,3.87,8.382,4,5
0.56,63.2,57.0,5.23,5.27,3.32,7.087999999999999,4,2
0.3,61.3,57.0,4.31,4.34,2.65,6.314,5,5
1.01,58.8,62.0,6.59,6.54,3.86,8.341000000000001,4,4
0.32,61.8,59.0,4.42,4.38,2.72,6.676,2,4
1.24,60.7,57.0,6.98,6.92,4.22,8.479,5,5
0.58,59.5,62.0,5.44,5.41,3.23,7.117000000000001,3,4
0.42,62.3,53.0,4.83,4.86,3.02,6.455,3,5
0.5,61.1,59.0,5.08,5.04,3.09,7.3839999999999995,6,4
1.0,62.5,59.0,6.41,6.33,3.98,8.051,7,4
1.72,62.2,55.0,7.7,7.67,4.78,8.962,1,5
0.33,61.3,55.0,4.45,4.46,2.73,6.845,2,5
1.0,62.7,60.0,6.36,6.31,3.97,8.99,6,4
1.26,60.3,60.0,7.0,6.94,4.2,8.529,1,4
0.5,62.1,62.0,5.08,5.1,3.16,7.28,1,3
0.23,62.0,54.0,3.95,3.99,2.46,5.897,7,5
1.01,57.9,57.0,6.53,6.57,3.79,8.546,2,1
0.54,62.0,55.0,5.21,5.25,3.24,6.962999999999999,5,5
1.0,61.8,62.0,6.47,6.44,3.99,8.833,1,4
0.59,60.3,56.0,5.43,5.48,3.29,7.056,4,3
1.02,62.6,56.0,6.38,6.44,4.01,8.487,2,5
1.51,63.0,56.0,7.3,7.26,4.59,9.492,2,4
0.38,60.3,55.0,4.69,4.79,2.86,6.957999999999999,2,5
0.69,57.9,63.0,5.73,5.77,3.33,7.434,5,1
0.33,62.3,55.0,4.46,4.43,2.77,6.832999999999999,1,5
0.51,62.2,56.0,5.09,5.13,3.18,7.51,7,5
0.31,61.5,56.0,4.43,4.39,2.71,6.687,7,5
0.35,62.3,59.0,4.53,4.49,2.81,6.809,7,4
0.32,61.9,55.0,4.38,4.41,2.72,6.861000000000001,1,5
1.07,61.4,55.0,6.57,6.62,4.05,8.789,1,5
0.62,62.4,57.0,5.44,5.46,3.4,7.686,7,5
1.5,62.7,58.0,7.22,7.26,4.54,8.852,3,3
0.35,62.1,57.0,4.55,4.53,2.82,6.809,2,5
1.05,61.6,60.0,6.56,6.49,4.02,8.371,7,4
0.51,62.2,57.0,5.08,5.11,3.17,7.412000000000001,1,5
1.01,62.2,56.0,6.41,6.46,4.0,8.991,7,5
1.2,58.9,60.0,7.02,6.94,4.11,8.721,4,4
0.31,61.0,56.0,4.34,4.38,2.66,6.522,1,5
0.46,62.3,57.0,4.87,4.92,3.05,6.822,5,3
0.31,60.0,62.0,4.4,4.44,2.65,6.561,7,3
0.25,61.1,57.0,4.06,4.07,2.48,6.3660000000000005,7,5
0.74,59.8,58.0,5.85,5.89,3.51,7.971,7,3
0.72,61.8,55.0,5.77,5.75,3.56,7.744,1,5
1.33,62.5,58.0,7.04,6.97,4.38,8.777000000000001,4,3
0.31,60.4,59.0,4.41,4.37,2.65,6.544,7,4
0.7,63.7,58.0,5.6,5.64,3.58,7.769,6,2
0.51,62.3,53.7,5.1,5.12,3.19,7.834,1,5
0.3,62.0,55.0,4.33,4.35,2.69,6.76,7,5
1.11,62.5,58.0,6.59,6.65,4.14,8.399,5,3
0.7,63.2,57.0,5.58,5.62,3.54,7.667000000000001,4,3
1.0,63.8,56.0,6.23,6.31,4.0,8.281,7,2
0.3,62.3,57.0,4.29,4.32,2.68,6.489,1,5
1.28,61.3,57.0,7.02,6.98,4.29,8.857000000000001,5,5
1.24,61.4,59.0,6.91,6.83,4.22,8.522,3,4
0.23,59.5,58.0,4.01,4.06,2.4,5.996,1,3
0.4,61.5,57.0,4.74,4.76,2.92,6.848,7,5
0.71,62.2,56.0,5.7,5.75,3.56,8.04,1,5
0.3,63.7,58.0,4.24,4.27,2.71,6.265,1,2
0.24,61.4,60.0,3.98,4.0,2.45,5.922000000000001,6,3
0.31,59.2,60.0,4.4,4.45,2.62,6.192,5,4
1.05,63.0,57.0,6.47,6.42,4.06,8.249,4,4
0.72,61.7,56.0,5.73,5.78,3.55,7.882000000000001,5,5
0.39,58.0,61.0,4.83,4.79,2.79,7.162000000000001,2,4
0.4,63.4,56.0,4.72,4.68,2.98,6.912999999999999,7,3
1.0,59.4,62.0,6.4,6.37,3.79,8.332,2,4
1.02,59.3,59.0,6.56,6.6,3.9,8.419,5,3
1.17,62.1,57.0,6.74,6.81,4.21,8.437999999999999,3,5
0.35,62.3,57.0,4.5,4.55,2.82,6.196000000000001,4,5
0.72,61.2,55.0,5.78,5.82,3.55,7.915,2,5
0.41,61.8,55.0,4.76,4.78,2.95,7.047999999999999,7,5
0.53,62.9,57.0,5.18,5.15,3.25,7.2170000000000005,2,5
0.35,62.5,55.0,4.55,4.5,2.83,6.968999999999999,6,5
0.4,62.1,54.0,4.75,4.78,2.96,6.518,2,5
0.5,61.4,60.0,5.07,5.1,3.12,7.712999999999999,2,3
1.01,60.5,60.0,6.58,6.51,3.96,8.943999999999999,7,4
0.3,61.6,56.0,4.32,4.35,2.67,6.641,1,5
0.61,61.8,55.0,5.43,5.47,3.37,7.876,2,5
0.91,62.3,55.0,6.22,6.17,3.86,8.471,7,5
0.24,62.4,58.0,3.98,4.0,2.49,6.037999999999999,2,3
0.7,62.0,57.0,5.64,5.71,3.52,7.94,2,3
1.01,63.1,59.0,6.37,6.34,4.01,9.0,6,3
1.01,60.3,56.0,6.56,6.5,3.94,8.824,2,5
0.57,63.0,59.0,5.25,5.29,3.32,7.4110000000000005,1,3
0.27,61.5,57.0,4.18,4.22,2.58,6.084,7,3
0.91,61.6,60.0,6.14,6.1,3.77,8.228,1,4
0.62,61.8,55.0,5.5,5.51,3.4,7.218,2,5
0.3,62.0,55.0,4.28,4.32,2.67,6.279,4,3
0.52,60.3,60.0,5.21,5.17,3.13,7.504,1,4
1.01,62.2,56.0,6.35,6.42,3.97,8.37,5,5
0.5,63.3,57.0,5.01,5.07,3.19,7.27,2,2
1.23,58.0,59.0,7.02,6.97,4.06,8.405,6,4
0.7,63.6,60.0,5.59,5.51,3.51,7.829,6,2
0.9,63.7,63.0,6.05,6.1,3.87,8.187000000000001,1,2
1.03,62.4,57.0,6.47,6.52,4.05,8.451,7,5
1.02,60.8,55.0,6.55,6.5,3.97,9.085,6,5
0.42,60.0,59.0,4.85,4.88,2.92,6.65,2,4
0.3,51.0,67.0,4.67,4.62,2.37,6.851,1,1
0.7,61.1,57.0,5.73,5.75,3.51,8.095,6,5
1.01,61.6,60.0,6.41,6.38,3.94,8.918,7,4
1.5,60.7,55.0,7.44,7.39,4.5,9.218,1,4
1.01,65.9,54.0,6.18,6.27,4.1,8.854,2,2
0.42,62.0,58.0,4.82,4.79,2.98,7.041,4,4
1.01,61.2,54.0,6.49,6.52,3.98,8.448,1,5
0.7,63.4,58.0,5.64,5.59,3.56,8.195,1,3
1.2,62.3,58.0,6.78,6.71,4.2,9.057,2,4
0.81,62.2,57.0,5.95,5.92,3.69,7.65,3,5
1.66,61.0,55.0,7.67,7.64,4.67,9.277000000000001,5,5
0.31,62.4,59.0,4.38,4.34,2.72,6.547999999999999,7,4
1.11,62.0,56.0,6.62,6.65,4.12,8.919,7,5
0.3,59.5,56.0,4.37,4.41,2.61,6.407,6,5
1.51,65.9,56.0,7.02,7.09,4.65,9.102,5,2
0.51,63.3,59.0,5.09,5.12,3.23,7.4510000000000005,2,3
1.5,61.0,57.0,7.38,7.41,4.51,9.392999999999999,7,5
0.7,60.5,58.0,5.74,5.77,3.48,7.92,1,4
0.54,63.2,57.0,5.19,5.16,3.27,7.202999999999999,6,3
0.3,61.1,62.0,4.28,4.33,2.63,6.196000000000001,7,3
0.36,60.6,58.0,4.61,4.63,2.8,6.796,1,3
1.51,58.9,60.0,7.47,7.55,4.42,9.454,7,3
0.9,57.9,62.0,6.33,6.24,3.64,8.19,6,2
0.55,59.1,62.0,5.37,5.32,3.16,7.417000000000001,1,4
0.41,61.2,57.0,4.78,4.82,2.94,6.79,6,5
0.34,60.6,56.0,4.51,4.54,2.74,6.439,6,5
0.78,57.9,62.0,6.06,6.03,3.5,7.909,1,2
0.71,58.7,61.0,5.73,5.78,3.38,7.707999999999999,1,2
0.53,63.0,57.0,5.16,5.13,3.24,7.14,1,5
1.54,64.7,56.0,7.28,7.22,4.69,9.44,1,1
0.51,63.8,57.0,5.07,5.05,3.23,7.416,1,2
0.78,59.8,57.0,5.98,6.02,3.59,8.127,1,3
0.59,62.0,55.0,5.36,5.41,3.34,7.88,1,5
2.36,58.9,64.0,8.75,8.68,5.14,9.416,3,2
0.66,61.0,57.0,5.61,5.66,3.43,7.664,4,5
1.01,62.6,58.0,6.33,6.44,4.0,8.602,6,4
2.03,60.9,59.0,8.15,8.11,4.95,9.394,2,4
0.35,63.3,55.0,4.45,4.49,2.83,6.257999999999999,6,2
0.39,60.2,59.0,4.74,4.76,2.86,6.865,6,3
0.3,61.5,55.0,4.29,4.33,2.65,6.489,1,5
1.21,62.8,54.4,6.78,6.81,4.26,8.96,4,3
0.54,61.8,58.0,5.29,5.22,3.25,7.4879999999999995,2,4
1.52,61.0,59.0,7.48,7.53,4.5,9.783,6,4
1.65,62.0,59.0,7.57,7.53,4.68,8.841000000000001,7,4
0.68,61.7,57.0,5.67,5.65,3.49,7.621,7,4
0.23,62.4,59.0,3.89,3.93,2.44,6.273,1,3
0.46,61.4,56.0,4.97,5.0,3.06,6.781000000000001,2,5
0.56,64.7,60.0,5.13,5.14,3.32,7.46,1,1
0.3,62.2,60.0,4.24,4.25,2.64,6.265,7,3
0.9,63.4,56.0,6.06,6.12,3.86,8.267999999999999,2,3
1.1,60.9,61.0,6.7,6.64,4.06,8.957,2,4
0.31,61.5,61.0,4.34,4.31,2.66,6.547999999999999,4,4
0.3,60.6,60.0,4.3,4.34,2.62,6.265,7,3
0.5,58.9,61.0,5.16,5.19,3.05,7.27,6,3
0.31,63.2,57.0,4.33,4.28,2.72,6.687,7,3
0.5,60.8,59.0,5.08,5.11,3.1,7.557,2,3
1.3,61.9,57.0,7.01,6.95,4.32,8.55,7,5
1.23,61.7,57.0,6.9,6.94,4.27,9.146,2,5
0.3,63.1,57.0,4.29,4.27,2.7,6.564,5,3
0.39,61.0,62.0,4.71,4.66,2.86,6.672000000000001,3,4
0.31,62.6,55.0,4.34,4.38,2.73,6.2989999999999995,4,5
0.94,62.4,58.0,6.22,6.27,3.9,8.777999999999999,7,5
0.34,62.1,56.0,4.47,4.51,2.79,6.531000000000001,2,5
1.01,61.6,60.0,6.42,6.47,3.97,8.765,7,3
0.26,62.8,54.0,4.07,4.09,2.56,6.405,7,5
2.03,60.9,59.0,8.17,8.14,4.97,9.807,7,4
0.74,62.4,59.0,5.77,5.73,3.59,8.042,1,4
0.9,65.3,59.0,6.07,6.0,3.94,7.949,7,1
1.29,61.6,54.0,7.0,7.02,4.32,8.748,4,5
1.22,60.7,59.0,6.92,6.96,4.21,8.777999999999999,7,4
0.41,61.6,57.0,4.75,4.77,2.93,6.961,7,5
0.4,63.1,59.0,4.64,4.68,2.94,6.777,2,2
1.7,61.6,58.0,7.63,7.67,4.71,9.686,7,3
0.36,61.4,55.0,4.61,4.64,2.84,6.347,7,5
0.42,61.9,56.0,4.82,4.84,2.99,6.697,6,5
2.01,60.8,58.0,8.08,8.16,4.94,9.47,3,3
1.51,62.1,56.0,7.34,7.38,4.57,9.703,2,5
0.56,62.1,57.0,5.3,5.27,3.28,7.557,1,4
0.32,61.9,59.0,4.35,4.38,2.7,5.974,3,4
1.01,62.5,57.0,6.37,6.44,4.0,8.481,4,3
1.03,61.8,59.0,6.46,6.48,4.0,8.899,2,4
1.0,62.4,52.0,6.41,6.45,4.02,8.485,5,5
0.34,62.6,58.0,4.46,4.49,2.8,6.531000000000001,2,4
1.3,62.3,54.0,6.97,7.03,4.36,9.672,1,5
0.71,62.3,60.0,5.67,5.7,3.54,7.63,2,4
0.3,61.3,58.0,4.33,4.29,2.64,6.292000000000001,4,4
0.25,62.8,54.0,4.05,4.07,2.55,5.877999999999999,4,5
1.01,63.1,60.0,6.39,6.32,4.01,8.62,6,3
0.34,64.7,55.0,4.52,4.41,2.89,6.704,2,1
0.9,62.4,56.0,6.14,6.19,3.85,8.26,5,5
0.52,60.7,58.0,5.23,5.18,3.16,7.227,6,4
0.58,63.1,57.0,5.29,5.33,3.35,7.236000000000001,2,2
1.0,61.8,57.0,6.43,6.39,3.96,8.482000000000001,1,5
0.72,64.0,57.0,5.67,5.71,3.64,7.632999999999999,3,3
2.07,60.5,60.0,8.32,8.27,5.02,9.619,5,4
0.3,62.8,56.0,4.26,4.24,2.67,6.462999999999999,2,5
0.73,62.0,57.0,5.79,5.76,3.58,7.752999999999999,2,4
0.45,56.8,64.0,5.08,4.99,2.86,7.0729999999999995,4,2
0.38,58.8,62.0,4.68,4.71,2.76,6.648,7,2
0.33,60.0,63.0,4.45,4.49,2.68,6.622999999999999,7,3
1.01,62.3,59.0,6.41,6.37,3.98,8.416,5,5
1.03,62.5,59.0,6.41,6.45,4.02,8.362,2,3
1.25,60.4,59.0,7.01,6.94,4.21,8.804,5,4
0.37,61.9,54.0,4.63,4.68,2.88,6.399,3,5
1.02,61.5,60.0,6.5,6.45,3.98,9.041,2,4
3.02,65.2,56.0,9.11,9.02,5.91,9.266,5,1
0.32,63.1,56.0,4.39,4.36,2.76,6.317,5,3
0.58,59.5,62.0,5.41,5.44,3.23,7.045,3,3
1.52,63.5,58.0,7.29,7.36,4.65,9.312000000000001,1,2
0.75,63.6,56.0,5.73,5.75,3.65,8.004,1,3
0.32,61.6,56.0,4.42,4.38,2.71,6.718999999999999,7,5
1.01,61.6,59.0,6.38,6.32,3.91,8.744,6,4
0.91,63.1,59.0,6.13,6.16,3.88,8.274,4,2
1.79,61.2,58.0,7.9,7.82,4.81,9.762,7,4
1.5,61.3,57.0,7.36,7.39,4.52,8.629,5,5
0.33,60.2,57.0,4.5,4.47,2.7,6.957999999999999,1,5
1.01,62.1,56.0,6.39,6.43,3.98,8.379,1,5
0.51,62.4,57.0,5.13,5.1,3.19,7.485,1,5
1.22,63.3,56.0,6.78,6.75,4.28,8.655,1,3
0.31,61.7,54.0,4.38,4.43,2.72,6.702999999999999,6,5
0.71,61.3,56.0,5.76,5.78,3.53,8.155,2,5
0.31,61.4,56.0,4.37,4.36,2.68,6.687,7,5
1.07,64.8,56.0,6.53,6.43,4.2,7.773,7,1
1.5,60.9,60.0,7.42,7.35,4.5,9.536,2,4
0.31,62.7,58.0,4.31,4.3,2.7,6.848,6,4
0.42,61.8,56.0,4.8,4.84,2.98,6.938,6,5
0.3,61.7,59.0,4.28,4.31,2.65,6.314,6,4
0.41,62.5,57.0,4.72,4.75,2.96,7.007999999999999,6,5
0.51,59.4,59.0,5.18,5.22,3.09,7.257999999999999,6,3
1.07,60.9,58.0,6.67,6.57,4.03,9.814,6,4
3.04,59.3,60.0,9.51,9.46,5.62,9.829,5,4
0.71,59.6,59.0,5.79,5.75,3.44,7.787000000000001,2,4
1.52,63.3,57.0,7.33,7.32,4.64,9.27,4,3
1.51,59.8,61.0,7.41,7.35,4.41,9.131,4,4
0.37,62.6,63.0,4.6,4.5,2.85,6.417999999999999,4,3
0.42,60.6,57.0,4.82,4.85,2.93,7.041,2,5
0.33,61.5,61.0,4.46,4.39,2.72,6.3229999999999995,3,4
1.03,65.2,56.0,6.42,6.35,4.16,8.169,5,1
0.92,60.4,59.0,6.31,6.24,3.79,7.912000000000001,5,4
0.7,61.4,56.0,5.7,5.76,3.52,7.943,4,5
0.71,59.2,62.0,5.83,5.8,3.44,7.843,6,4
0.52,62.2,54.0,5.14,5.18,3.21,7.265,6,5
0.43,63.8,57.0,4.8,4.82,3.07,6.605,2,2
0.27,59.7,56.0,4.26,4.28,2.55,6.632999999999999,1,3
1.21,61.2,62.0,6.81,6.84,4.18,8.554,5,3
1.08,62.3,54.0,6.6,6.56,4.1,8.977,2,5
1.11,60.7,59.0,6.64,6.61,4.02,8.939,2,4
0.93,64.4,57.0,6.14,6.09,3.94,8.119,7,1
0.83,61.8,55.0,6.05,6.09,3.75,8.062000000000001,7,5
0.44,60.9,59.0,4.96,4.9,3.0,7.165,7,4
1.01,60.9,58.0,6.45,6.49,3.94,8.426,1,3
1.03,60.0,62.0,6.51,6.55,3.92,8.48,5,2
1.21,59.5,60.0,6.99,6.9,4.13,8.623,3,4
0.43,60.7,58.0,4.91,4.85,2.96,6.8229999999999995,6,4
0.73,61.9,57.0,5.76,5.81,3.58,7.847,6,5
0.7,61.1,57.0,5.72,5.77,3.51,7.746,7,5
0.71,62.7,60.0,5.71,5.67,3.57,7.945,6,4
0.32,60.3,58.0,4.43,4.46,2.68,6.69,6,5
0.7,62.8,58.0,5.68,5.62,3.55,8.081,7,4
0.42,61.6,61.0,4.82,4.79,2.96,6.782,7,4
0.37,61.6,57.0,4.65,4.61,2.85,6.9479999999999995,1,5
0.8,62.0,57.0,5.97,5.94,3.69,8.101,1,5
0.24,61.3,57.0,4.0,4.03,2.46,6.3260000000000005,7,5
1.01,61.0,59.0,6.47,6.44,3.94,8.657,1,4
1.24,60.1,59.0,6.99,7.02,4.21,9.184,2,4
1.11,61.4,58.0,6.7,6.66,4.1,8.785,7,4
0.75,60.2,57.0,5.93,5.9,3.56,8.051,1,5
0.9,63.1,58.0,6.12,6.02,3.83,8.331,1,3
0.97,68.5,54.0,6.26,6.05,4.22,7.4879999999999995,2,1
0.53,61.5,57.0,5.21,5.23,3.21,7.4910000000000005,7,5
1.06,58.4,58.0,6.7,6.65,3.9,8.296,5,4
0.7,58.5,62.0,5.72,5.81,3.37,8.1,6,1
1.5,64.0,60.0,7.25,7.13,4.6,9.075,5,2
0.7,61.8,57.0,5.68,5.71,3.52,7.982,7,5
0.23,61.4,60.0,3.93,3.98,2.43,6.225,1,3
0.7,59.4,61.0,5.79,5.83,3.45,8.027000000000001,1,2
0.3,62.3,56.0,4.27,4.3,2.67,6.196000000000001,4,5
0.52,62.5,56.0,5.15,5.18,3.23,7.432,1,3
1.57,61.5,56.0,7.49,7.56,4.63,9.202,5,5
1.01,65.0,55.0,6.31,6.27,4.09,8.379,4,1
0.41,59.8,61.0,4.85,4.79,2.88,7.05,1,4
1.2,60.9,59.0,6.87,6.79,4.16,9.12,7,3
2.01,61.1,61.0,8.14,8.09,4.96,9.675,4,4
0.56,61.4,58.0,5.29,5.33,3.26,7.452000000000001,6,4
0.3,62.1,56.0,4.25,4.31,2.66,6.489,1,5
0.3,61.1,57.0,4.39,4.35,2.67,6.921,2,5
0.73,62.1,57.0,5.74,5.76,3.57,8.217,2,3
1.16,62.4,55.0,6.76,6.69,4.2,8.243,5,5
0.32,61.9,55.0,4.38,4.44,2.73,6.819,2,5
0.29,62.7,55.0,4.2,4.22,2.64,6.506,1,5
0.3,63.5,57.0,4.24,4.27,2.7,6.671,7,2
0.37,60.3,58.0,4.66,4.62,2.8,6.672999999999999,2,4
0.76,61.0,58.0,5.88,5.93,3.6,8.043,1,3
0.52,59.9,57.0,5.28,5.21,3.14,7.755,6,5
1.01,63.9,57.0,6.36,6.29,4.04,8.449,6,2
1.13,61.9,56.0,6.67,6.71,4.14,8.383,3,5
1.09,62.3,55.0,6.58,6.61,4.11,8.542,4,5
1.17,62.1,54.0,6.83,6.77,4.22,8.657,4,5
1.13,60.7,54.0,6.82,6.72,4.11,8.491,4,4
1.0,65.3,57.0,6.33,6.12,4.08,8.062999999999999,3,1
1.5,62.4,54.1,7.3,7.35,4.57,9.183,5,5
0.7,60.5,56.0,5.8,5.77,3.5,7.773,1,5
0.3,61.6,59.0,4.28,4.26,2.63,6.353,7,4
1.2,62.3,57.0,6.74,6.8,4.22,8.655,5,5
0.32,61.9,58.0,4.38,4.34,2.7,6.356,4,4
0.32,60.4,59.0,4.45,4.49,2.7,6.6579999999999995,1,5
1.16,61.9,54.0,6.75,6.79,4.19,9.142999999999999,2,5
0.57,60.9,57.0,5.43,5.37,3.29,7.646,6,4
0.4,62.9,55.0,4.73,4.74,2.98,6.816,1,3
0.61,61.5,57.0,5.45,5.48,3.36,7.726,6,3
0.41,61.5,58.0,4.76,4.8,2.94,6.801,7,3
0.54,61.6,55.0,5.24,5.28,3.24,7.233,2,5
0.67,59.2,61.0,5.74,5.72,3.39,7.555,1,4
0.36,62.5,57.0,4.53,4.56,2.84,6.671,2,5
1.21,62.4,56.0,6.76,6.83,4.24,9.52,6,3
0.83,61.2,54.0,6.07,6.11,3.73,8.437999999999999,2,5
0.69,57.6,62.0,5.83,5.9,3.38,7.707999999999999,6,3
0.36,59.7,55.0,4.65,4.69,2.79,6.347,5,3
0.26,61.4,56.0,4.14,4.17,2.55,6.4879999999999995,2,3
0.37,62.7,54.0,4.6,4.55,2.87,6.725,1,5
0.71,61.6,59.0,5.7,5.76,3.53,7.752000000000001,2,3
1.09,61.2,57.0,6.64,6.6,4.05,8.513,2,5
0.5,61.3,59.0,5.15,5.09,3.14,7.516,2,4
0.7,63.4,59.0,5.66,5.57,3.56,7.438,5,2
0.5,61.3,56.0,5.12,5.16,3.15,7.207000000000001,4,5
1.02,61.1,56.0,6.51,6.54,3.99,8.865,7,5
0.4,61.5,57.0,4.73,4.77,2.92,6.77,7,3
1.19,62.1,59.0,6.82,6.73,4.21,8.804,4,5
0.42,63.3,56.0,4.79,4.75,3.02,6.831,2,3
0.51,63.5,56.0,5.07,5.11,3.23,7.4670000000000005,7,2
1.01,60.5,56.0,6.49,6.53,3.94,8.187999999999999,3,5
1.01,59.9,59.0,6.48,6.51,3.89,8.738999999999999,7,4
0.79,59.2,58.0,6.05,6.07,3.59,7.76,4,2
1.3,61.8,59.0,6.99,6.95,4.31,8.601,3,4
0.31,60.5,59.0,4.36,4.37,2.64,6.599,1,4
0.51,60.8,56.0,5.21,5.22,3.17,7.517,7,5
0.7,63.0,61.0,5.69,5.55,3.54,6.947,2,4
0.31,62.5,57.0,4.31,4.36,2.71,6.599,6,5
1.05,62.8,57.0,6.45,6.48,4.06,8.826,2,3
1.08,59.4,59.0,6.75,6.68,3.99,8.783999999999999,7,4
1.0,57.8,58.0,6.55,6.61,3.8,8.347000000000001,6,2
1.05,61.3,58.0,6.6,6.55,4.03,8.371,7,4
0.38,62.4,54.0,4.66,4.7,2.92,6.999,2,5
1.5,62.0,62.0,7.31,7.25,4.51,9.011000000000001,7,4
0.42,61.5,56.0,4.84,4.85,2.98,7.162000000000001,7,5
0.93,62.8,59.0,6.13,6.16,3.86,8.378,4,3
0.91,64.0,61.0,6.01,6.06,3.86,8.287,1,2
0.78,62.7,58.0,5.89,5.82,3.68,7.881,5,4
0.76,62.0,56.0,5.86,5.88,3.64,8.281,4,5
1.34,62.1,57.0,7.0,7.05,4.36,8.999,4,5
